,Value
2000-01-01 00:00:05+00:00,9.83
2021-10-22 17:44:50+00:00,9.24
2021-10-22 17:45:06+00:00,9.263
2021-10-22 17:46:46+00:00,9.238
2021-10-22 17:47:01+00:00,9.258
2021-10-22 17:47:17+00:00,9.267
2021-10-22 17:56:23+00:00,9.697
2021-10-22 17:56:39+00:00,9.693
2021-10-22 17:56:54+00:00,9.702
2021-10-22 18:46:46+00:00,9.231
2021-10-22 18:47:01+00:00,9.248
2021-10-22 18:47:17+00:00,9.251
2021-10-22 19:46:46+00:00,9.263
2021-10-22 19:47:02+00:00,9.248
2021-10-22 19:47:17+00:00,9.251
2021-10-22 20:46:46+00:00,9.246
2021-10-22 20:47:01+00:00,9.259
2021-10-22 20:47:17+00:00,9.248
2021-10-22 21:46:46+00:00,9.237
2021-10-22 21:47:01+00:00,9.263
2021-10-22 21:47:17+00:00,9.266
2021-10-22 22:46:46+00:00,9.255
2021-10-22 22:47:02+00:00,9.253
2021-10-22 22:47:17+00:00,9.258
2021-10-22 23:46:46+00:00,9.292
2021-10-22 23:47:01+00:00,9.284
2021-10-22 23:47:17+00:00,9.305
2021-10-23 00:46:46+00:00,9.285
2021-10-23 00:47:02+00:00,9.295
2021-10-23 00:47:17+00:00,9.311
2021-10-23 01:46:46+00:00,9.298
2021-10-23 01:47:02+00:00,9.289
2021-10-23 01:47:17+00:00,9.287
2021-10-23 02:46:46+00:00,9.28
2021-10-23 02:47:01+00:00,9.277
2021-10-23 02:47:17+00:00,9.291
2021-10-23 03:46:46+00:00,9.267
2021-10-23 03:47:02+00:00,9.265
2021-10-23 03:47:17+00:00,9.289
2021-10-23 04:46:46+00:00,9.267
2021-10-23 04:47:02+00:00,9.284
2021-10-23 04:47:17+00:00,9.268
2021-10-23 05:46:46+00:00,9.292
2021-10-23 05:47:01+00:00,9.291
2021-10-23 05:47:17+00:00,9.277
2021-10-23 06:46:46+00:00,9.295
2021-10-23 06:47:02+00:00,9.293
2021-10-23 06:47:17+00:00,9.308
2021-10-23 07:46:46+00:00,9.308
2021-10-23 07:47:02+00:00,9.312
2021-10-23 07:47:17+00:00,9.312
2021-10-23 08:46:46+00:00,9.301
2021-10-23 08:47:01+00:00,9.297
2021-10-23 08:47:17+00:00,9.319
2021-10-23 09:46:46+00:00,9.316
2021-10-23 09:47:02+00:00,9.312
2021-10-23 09:47:17+00:00,9.308
2021-10-23 10:46:46+00:00,9.305
2021-10-23 10:47:02+00:00,9.324
2021-10-23 10:47:17+00:00,9.329
2021-10-23 11:46:46+00:00,9.302
2021-10-23 11:47:01+00:00,9.294
2021-10-23 11:47:17+00:00,9.304
2021-10-23 12:46:46+00:00,9.304
2021-10-23 12:47:02+00:00,9.329
2021-10-23 12:47:17+00:00,9.325
2021-10-23 13:46:46+00:00,9.355
2021-10-23 13:47:02+00:00,9.36
2021-10-23 13:47:17+00:00,9.361
2021-10-23 14:46:46+00:00,9.355
2021-10-23 14:47:01+00:00,9.349
2021-10-23 14:47:17+00:00,9.347
2021-10-23 15:46:46+00:00,9.356
2021-10-23 15:47:02+00:00,9.351
2021-10-23 15:47:17+00:00,9.369
2021-10-23 16:46:46+00:00,9.369
2021-10-23 16:47:02+00:00,9.389
2021-10-23 16:47:17+00:00,9.373
2021-10-23 17:46:46+00:00,9.359
2021-10-23 17:47:01+00:00,9.381
2021-10-23 17:47:17+00:00,9.376
2021-10-23 18:46:46+00:00,9.374
2021-10-23 18:47:02+00:00,9.375
2021-10-23 18:47:17+00:00,9.365
2021-10-23 19:46:46+00:00,9.365
2021-10-23 19:47:02+00:00,9.37
2021-10-23 19:47:17+00:00,9.356
2021-10-23 20:46:47+00:00,9.371
2021-10-23 20:47:02+00:00,9.373
2021-10-23 20:47:18+00:00,9.375
2021-10-23 21:46:46+00:00,9.384
2021-10-23 21:47:01+00:00,9.381
2021-10-23 21:47:17+00:00,9.373
2021-10-23 22:46:46+00:00,9.401
2021-10-23 22:47:01+00:00,9.385
2021-10-23 22:47:17+00:00,9.406
2021-10-23 23:46:46+00:00,9.405
2021-10-23 23:47:01+00:00,9.413
2021-10-23 23:47:17+00:00,9.404
2021-10-24 00:46:46+00:00,9.395
2021-10-24 00:47:01+00:00,9.399
2021-10-24 00:47:17+00:00,9.396
2021-10-24 01:46:46+00:00,9.394
2021-10-24 01:47:02+00:00,9.414
2021-10-24 01:47:17+00:00,9.413
2021-10-24 02:46:46+00:00,9.397
2021-10-24 02:47:02+00:00,9.403
2021-10-24 02:47:17+00:00,9.404
2021-10-24 03:46:46+00:00,9.373
2021-10-24 03:47:01+00:00,9.393
2021-10-24 03:47:17+00:00,9.382
2021-10-24 04:46:46+00:00,9.392
2021-10-24 04:47:01+00:00,9.398
2021-10-24 04:47:17+00:00,9.385
2021-10-24 05:46:46+00:00,9.4
2021-10-24 05:47:02+00:00,9.411
2021-10-24 05:47:17+00:00,9.415
2021-10-24 06:46:46+00:00,9.397
2021-10-24 06:47:02+00:00,9.423
2021-10-24 06:47:17+00:00,9.405
2021-10-24 07:46:46+00:00,9.405
2021-10-24 07:47:02+00:00,9.428
2021-10-24 07:47:17+00:00,9.418
2021-10-24 08:46:47+00:00,9.426
2021-10-24 08:47:03+00:00,9.436
2021-10-24 08:47:18+00:00,9.433
2021-10-24 09:46:47+00:00,9.432
2021-10-24 09:47:02+00:00,9.427
2021-10-24 09:47:18+00:00,9.443
2021-10-24 10:46:47+00:00,9.415
2021-10-24 10:47:02+00:00,9.421
2021-10-24 10:47:17+00:00,9.424
2021-10-24 11:46:47+00:00,9.407
2021-10-24 11:47:02+00:00,9.399
2021-10-24 11:47:18+00:00,9.418
2021-10-24 12:46:46+00:00,9.358
2021-10-24 12:47:02+00:00,9.365
2021-10-24 12:47:17+00:00,9.383
2021-10-24 13:46:46+00:00,9.366
2021-10-24 13:47:02+00:00,9.373
2021-10-24 13:47:17+00:00,9.36
2021-10-24 14:46:46+00:00,9.357
2021-10-24 14:47:02+00:00,9.36
2021-10-24 14:47:17+00:00,9.384
2021-10-24 15:46:46+00:00,9.358
2021-10-24 15:47:02+00:00,9.373
2021-10-24 15:47:17+00:00,9.362
2021-10-24 16:46:46+00:00,9.384
2021-10-24 16:47:01+00:00,9.372
2021-10-24 16:47:17+00:00,9.373
2021-10-24 17:46:48+00:00,9.387
2021-10-24 17:47:03+00:00,9.375
2021-10-24 17:47:19+00:00,9.374
2021-10-24 18:46:46+00:00,9.385
2021-10-24 18:47:02+00:00,9.39
2021-10-24 18:47:17+00:00,9.381
2021-10-24 19:46:46+00:00,9.366
2021-10-24 19:47:02+00:00,9.378
2021-10-24 19:47:17+00:00,9.368
2021-10-24 20:46:47+00:00,9.371
2021-10-24 20:47:02+00:00,9.375
2021-10-24 20:47:18+00:00,9.395
2021-10-24 21:46:46+00:00,9.383
2021-10-24 21:47:02+00:00,9.378
2021-10-24 21:47:17+00:00,9.39
2021-10-24 22:46:46+00:00,9.378
2021-10-24 22:47:02+00:00,9.379
